id,site,title,companyName,location,jobUrl,datePosted,jobType,isRemote,minAmount,maxAmount,currency,interval,description
builtin-2038781312,builtin,Marketing Director,Lytegen,,https://builtin.com/job/marketing-director/8075008,,,false,,,,,
builtin-769658034,builtin,Director Global Product Management & Upstream Marketing,Fresenius Medical Care,,https://builtin.com/job/director-global-product-management-upstream-marketing/9011539,,,false,,,,,
builtin-326577128,builtin,Director - Marketing (US Market),Lytegen,,https://builtin.com/job/director-marketing-us-market/9235379,,,false,,,,,
builtin-92911953,builtin,Associate Director - Content Management - Marketing,Optum,,https://builtin.com/job/associate-director-content-management-marketing/8979638,,,false,,,,,
builtin-1336923628,builtin,Director - Growth & Marketing India,Wipfli,,https://builtin.com/job/director-growth-marketing-india/7833586,,,false,,,,,
builtin-1316556081,builtin,Associate Director - Direct Marketing,Optum,,https://builtin.com/job/associate-director-direct-marketing/9477809,,,false,,,,,
builtin-612725340,builtin,Director of Marketing and Communication,Marriott International,,https://builtin.com/job/director-marketing-and-communication/9527714,,,false,,,,,
builtin-720713350,builtin,Director Sales & Marketing,Marriott International,,https://builtin.com/job/director-sales-marketing/9542463,,,false,,,,,
builtin-1991204613,builtin,Content Marketing Director,Finmo,,https://builtin.com/job/content-marketing-director/8725511,,,false,,,,,
builtin-1600664476,builtin,"Director, Destination Marketing & Tourism",Clear Channel Outdoor,,https://builtin.com/job/director-destination-marketing-tourism/8958221,,,false,,,,,
builtin-1799803696,builtin,"Associate Director, Digital Marketing – Website, User Experience & Search",Lonza,,https://builtin.com/job/associate-director-digital-marketing/9191644,,,false,,,,,
builtin-134261505,builtin,Director of Sales & Marketing,Minor International,,https://builtin.com/job/director-sales-marketing/8689142,,,false,,,,,
builtin-606249032,builtin,"Director, APJ Regional Marketing",Thermo Fisher Scientific,,https://builtin.com/job/director-apj-regional-marketing/8937913,,,false,,,,,
builtin-1960648699,builtin,Associate Director - Marketing Data,Kyndryl,,https://builtin.com/job/associate-director-marketing-data/9184577,,,false,,,,,
builtin-9038656,builtin,"Sr. Director, Product Management (Marketing OS & Lead Generation Suite)",HighLevel,,https://builtin.com/job/sr-director-product-management-marketing-os-lead-generation-suite/9124206,,,false,,,,,
builtin-1232037820,builtin,Digital Marketing Director,Oteemo Inc.,,https://builtin.com/job/digital-marketing-director/9115096,,,false,,,,,
builtin-257521686,builtin,"Director, Marketing Technology Implementation",Labcorp,,https://builtin.com/job/director-marketing-technology-implementation/9378252,,,false,,,,,
builtin-2065525370,builtin,Director of Sales & Marketing- Fairmont Agra,Accor,,https://builtin.com/job/director-sales-marketing-fairmont-agra/9359161,,,false,,,,,
builtin-864802285,builtin,Performance Marketing: Associate Director/Director,IPG Mediabrands,,https://builtin.com/job/performance-marketing-associate-director-director/9037739,,,false,,,,,
builtin-2039710630,builtin,Marketing Director,Lytegen,,https://builtin.com/job/marketing-director/8085618,,,false,,,,,
builtin-2038781312,builtin,Marketing Director,Lytegen,,https://builtin.com/job/marketing-director/8075008,,,false,,,,,
builtin-769658034,builtin,Director Global Product Management & Upstream Marketing,Fresenius Medical Care,,https://builtin.com/job/director-global-product-management-upstream-marketing/9011539,,,false,,,,,
builtin-326577128,builtin,Director - Marketing (US Market),Lytegen,,https://builtin.com/job/director-marketing-us-market/9235379,,,false,,,,,
himalayas-https://himalayas.app/companies/pmpg/jobs/diplom-finanzwirt-m-w-d-in-bonn,himalayas,Diplom-Finanzwirt (m/w/d) in Bonn,PMPG,Germany,https://himalayas.app/companies/pmpg/jobs/diplom-finanzwirt-m-w-d-in-bonn,2026-05-29,,true,,,,,"Werde Teil von **[PMPG](https://himalayas.app/companies/pmpg)**: Als moderne Kanzlei für Steuer-, Rechts- und Unternehmensberatung sowie Wirtschaftsprüfung arbeiten wir zusammen mit **über 330 klugen Köpfen an 12 Standorten** – und suchen Dich als neues Teammitglied!

![](https://recruitee-main.s3.eu-central-1.amazonaws.com/uploads/894h9bd2u1/Kopie_von_Kopie_von_JOBFOTO_ANZEIGE_RECRUITEE_RICHTIGE_GRO_ßE.png)

### DIPLOM-FINANZWIRT  

#### (M/W/D) IN VOLL- ODER TEILZEIT  

###### 📍 Bonn

Wenn Du Dich in einem professionellen und zugleich - branchenuntypischen - lockeren Umfeld mit dem Jeansfaktor wohlfühlst, dann ist Dein Platz in unserem Team so gut wie gesichert.

### DAS SIND DEINE AUFGABEN  

*   Betreuung von Betriebsprüfungen, Umsatzsteuersonderprüfungen und Lohnsteueraußenprüfungen
*   Abstimmung mit den Mandanten und zuständigen Steuerberatern

### DAS IST FÜR DICH DRIN  

### 🔀 **Flexibilität:**

*   **Flexibles Arbeitszeitmodell ohne Kernzeiten – plane Dir Deinen Tag so, wie es für Dich passt, auch mit Fokuszeiten und bis zu 100% Homeoffice**
    
*   **Über 30 Tage Urlaub inkl. freie Tage an Heiligabend, Silvester, Rosenmontag und Weiberfastnacht**
    

### **➕** **Zusatzleistungen:**

*   **Individuelles Gehaltspaket mit vielen Möglichkeiten wie Sachbezug, Essens- und Kitazuschuss, Erholungsbeihilfe etc.**
    
*   **Zusätzliche Benefits wie Mitarbeiterangebote über Corporate Benefits und Getränke en masse**
    
*   **Betriebliche Krankenversicherung als zusätzliche private Krankenzusatzversicherung, die Extras abdeckt, welche in der gesetzlichen Krankenversicherung nicht enthalten sind - ganz egal, ob [gesetzlich](https://www.allianz-vor-ort.de/loesungen/bkv/5ba671a7-1d9b-4fcd-9210-8f2c1a787c97) oder [privat](https://www.allianz-vor-ort.de/loesungen/bkv/da324b4b-d377-4c16-b94a-8784648a60fd) versichert**
    

**💡 **Perspektiven:****

*   **Jährliches Schulungsbudget zur freien Verfügung und interne Fortbildungen z.B. zur Digitalisierung**
    
*   **Unterstützung bei Spezialisierungen und Abschlüssen**
    
*   **Interne Aufstiegsmöglichkeiten bis zur [PMPG](https://himalayas.app/companies/pmpg)\-Partnerschaft**
    

### **🚙** **Mobilität:**

*   **Firmenwagen, JobRad und ÖPNV-Ticketzuschuss**
    
*   **50% Kostenbezuschussung für Dein Jobrad oder ÖPNV-Ticket bei umweltfreundlicher Anreise an der Hälfte Deiner Büro-Tage**
    
*   **Firmenparkplätze mit immer mehr Elektro-Ladesäulen**
    

### **🪴 Büroausstattung:**

*   **Klimaneutrales Unternehmen mit neuester Technik und digitalem Arbeiten**
    
*   **Moderne Ausstattung inkl. Ergonomie-Beratung**
    

### **🕹****️ Events & mehr:**

*   **Jährliche Firmenevents, Ausflüge und der monatliche Kalorientag**
    
*   **Firmensport und regelmäßige Treffen, z.B. zum FIFA-Cup**
    

**![](https://recruitee-main.s3.eu-central-1.amazonaws.com/uploads/59du86am1g/image007_3.jpg)**

### **Requirements**

### **DAS BRINGST DU MIT  
**

*   **Abgeschlossenes Studium zum Diplom-Finanzwirt (m/w/d)**
*   **Erfahrung in der Betriebsprüfung wünschenswert**

**👉 Frisch ausgelernt, berufserfahren oder als Wiedereinstieg - egal, wo Du im Leben gerade stehst:**

### **🤝 Bei [PMPG](https://himalayas.app/companies/pmpg) bist Du herzlich willkommen!**

### **DEIN WEG ZU UNS?  
**

###### **KURZ UND UNKOMPLIZIERT  
**

###### ****👇****

Originally posted on [Himalayas](https://himalayas.app)"
himalayas-https://himalayas.app/companies/leadeffect/jobs/marketing-manager-im-b2b-online-marketing-100-remote-9418318840,himalayas,"Marketing Manager im B2B Online-Marketing, 100 % remote",Leadeffect,Germany,https://himalayas.app/companies/leadeffect/jobs/marketing-manager-im-b2b-online-marketing-100-remote-9418318840,2026-05-29,,true,,,,,"We are seeking a Marketing Manager to join our team at [Leadeffect](https://himalayas.app/companies/leadeffect) GmbH, a leading online marketing partner for IT companies. The ideal candidate will have experience in online marketing, digital tools, and platforms, and be proactive, analytical, and solution-oriented. We offer a flexible work arrangement, training opportunities, and a partnership cooperation model.

### Requirements

*   Experience in online marketing (at least 2 years)
*   Knowledge of digital tools and platforms
*   Proactive and analytical mindset, solution-oriented thinking
*   High IT affinity
*   German: ideally C1, we pay for your course if you want to continue learning; English Business Level

### Benefits

*   100% remote
*   Access to our own training platform for B2B marketing
*   Cooperation as a fixed-term employment or on a freelancer basis
*   At least 20 hours per week up to full-time

Originally posted on [Himalayas](https://himalayas.app)"
himalayas-https://himalayas.app/companies/solreco-gmbh/jobs/senior-consultant-sap-real-estate-m-w-d,himalayas,🚀Senior Consultant SAP Real Estate (m/w/d),solreco GmbH,Austria,https://himalayas.app/companies/solreco-gmbh/jobs/senior-consultant-sap-real-estate-m-w-d,2026-05-29,,true,75000,90000,EUR,yearly,"**Das erwartet Dich – Erfahrungen, von denen Du Dein ganzes Leben profitierst:**

Unser Unternehmen fokussiert sich auf die immobilienwirtschaftlichen Prozesse und deren Abbildung in den SAP-Systemen unserer Kunden – Banken, Versicherungen, Asset Manager, Wohnungsbaugesellschaften, sämtliche Bereiche der Immobilienwirtschaft.

Als Beratungshaus suchen wir qualifizierte und motivierte Mitarbeiter. Du bist bereit, Dich für unser Unternehmen dienstleistungsorientiert, wirtschaftlich sowie eigenverantwortlich zu engagieren? Dann bist Du mit Deiner Fachexpertise die richtige Verstärkung unseres Teams!

**Dabei übernimmst Du Aufgaben in einem vielfältigen Themenspektrum:**

*   Du findest Dich als Senior Consultant direkt in den kundenspezifischen Anforderungen zurecht - dabei übernimmst Du schnell Teilprojekt- sowie Projektleitungsaufgaben, leitest selbständig Deine Projekte
    
*   Du bist gemeinsam im Team für die fachkompetente Betreuung unserer Kunden verantwortlich
    
*   Du identifizierst und beurteilst gemeinsam im Team Optimierungsansätze in den fachlichen Prozessen und deren IT-seitiger Abbildung bei unseren Kunden
    
*   Du begleitest aktiv die Akquisitionsaktivitäten und erarbeitest fachliche Vorgaben für unternehmenseigene Produktentwicklungen
    

### Deine Benefits bei uns:

*   Wir bringen Dich in Form! Unser Onboarding-Paket hilft Dir dabei, Dich schnell in unseren Prozessen, Produkten und Projektvorgehensweisen zurechtzufinden
    
*   Flexible Office: wir lassen Dir die Freiheit, Deine Arbeit grundsätzlich remote im Homeoffice zu erledigen. Dennoch: vor-Ort-Termine bei unseren Kunden sind Bestandteil des Jobs als Senior-Consultant – sie machen ihn aber genauso spannend.
    
*   Top-Arbeitsequipment ist für uns selbstverständlich! Damit macht Dir die Arbeit Spaß und hilft Dir beim Erreichen Deiner Ziele – und lässt Dich nicht im Stich!
    
*   Ein starkes Team: Unser bislang noch kleines Team leistet großartiges, vor allem ohne sperrige Hierarchien. Du kannst Deine Ideen mit einfließen lassen und diese umsetzen.
    
*   Flexible Arbeitszeiten: bei solreco hast Du auch Zeit für das, was Dir wichtig ist – abseits fester Teamaufgaben und Kundentermine kannst Du flexibel Deine Arbeitszeit planen – wir setzen auf gute Arbeitsergebnisse statt starrer Arbeitszeiten
    
*   Unser leistungsgerechtes Vergütungsmodell belohnt Deinen Einsatz beim Kunden und die Erreichung Deiner jährlichen persönlichen Ziele.
    

### Requirements

**Das bringst Du mit – Fähigkeiten, mit denen Du Deine Zukunft und die unserer Kunden gestaltest:**

*   Du hast ein erfolgreich abgeschlossenes wirtschaftswissenschaftliches oder technisches Studium, idealerweise mit Bezug zur Immobilienwirtschaft, oder eine vergleichbare Qualifikation.
    
*   Du verfügst über mindestens 4 Jahre Berufserfahrung im immobilienwirtschaftlichen Umfeld.
    
*   Du bringst fundierte SAP-Erfahrung in der Abbildung immobilienwirtschaftlicher Prozesse mit. Relevante Erfahrung in Modulen wie z. B. PS, PM, MM, RE-FX oder Finance ist dabei obligatorisch.
    
*   Du hast bereits mehrere relevante SAP-Projekte im Umfeld der Immobilienwirtschaft eigenverantwortlich umgesetzt und nicht nur begleitet.
    
*   Du bist in der Lage, kundenspezifische Anforderungen selbstständig aufzunehmen, fachlich zu durchdringen und in tragfähige Lösungen zu überführen.
    
*   Du kannst fachliche Themen beim Kunden sicher vertreten, Entscheidungen vorbereiten und Aufgabenstellungen eigenständig strukturieren und vorantreiben.
    
*   Du arbeitest präzise, eigenverantwortlich und mit hohem Qualitätsanspruch.
    
*   Du bist team- und serviceorientiert und trittst im Umgang mit Kunden sicher und professionell auf.
    
*   Du verfügst über sehr gute Kommunikations- und Präsentationsfähigkeiten in Deutsch sowie gute Englischkenntnisse.
    
*   ### Du bist sicher im Umgang mit MS Office.
    

  
**Wichtiger Hinweis:**  
Diese Position richtet sich bewusst an erfahrene Berater, die fachlich schnell Verantwortung übernehmen und in Kundenprojekten ohne intensive Einarbeitung produktiv arbeiten können. Wenn Du bisher nur punktuell Berührung mit SAP oder der Immobilienwirtschaft hattest oder Dich in die fachlichen Grundlagen erst umfassend einarbeiten müsstest, ist diese Rolle nicht die richtige für Dich.

Originally posted on [Himalayas](https://himalayas.app)"
himalayas-https://himalayas.app/companies/lucidlink/jobs/senior-software-engineer-mobile-team,himalayas,"Senior Software Engineer, Mobile team",LucidLink,Bulgaria,https://himalayas.app/companies/lucidlink/jobs/senior-software-engineer-mobile-team,2026-05-29,,true,,,,,"[LucidLink](https://himalayas.app/companies/lucidlink) is a fast-growing startup that enables teams to instantly access files and collaborate from anywhere in a familiar format. They're looking for a Senior Software Engineer to join their Mobile team, working on building a category-defining product that uses AI tooling and cloud infrastructure.

### Requirements

*   Experience with at least one of the following programming languages: Objective-C, Swift, C, or C++
*   Strong fundamentals in algorithms and data structures
*   Solid understanding of concurrency and memory management
*   Daily, fluent use of AI coding tools as part of your workflow
*   Ability to critically evaluate, verify, and debug AI-generated code

### Benefits

*   Flexible PTO
*   Competitive salary
*   Stock options
*   Full health coverage

Originally posted on [Himalayas](https://himalayas.app)"
himalayas-https://himalayas.app/companies/unifonic/jobs/senior-machine-learning-engineer,himalayas,Senior Machine Learning Engineer,Unifonic,Australia,https://himalayas.app/companies/unifonic/jobs/senior-machine-learning-engineer,2026-05-29,,true,,,,,"Proudly voted a Great Place to Work®, we are a dynamic startup in the SaaS space that is revolutionizing the way businesses communicate. Our team is made up of 500 energetic and passionate Unifones who are dedicated to delivering the best possible experience to 5000+ customer-centric companies.

We pride ourselves on our fun and collaborative work environment, where creativity and new ideas are constantly encouraged. As shareholders in the business, we’re so much more than a group of passionate communicators. We are Unifones. Join our team and be a part of something big!

### Meet the team!

Our Engineering team is responsible for designing, developing, and maintaining the systems and technologies that drive [Unifonic](https://himalayas.app/companies/unifonic)’s solutions. We work closely with other departments to ensure our products and services meet the needs of our customers. If you are passionate about technology and are excited about working on cutting-edge communication and engagement solutions, we want you on our team.

As a Senior Machine Learning (AI) Engineer, you will be responsible for designing, developing, and deploying advanced machine learning solutions across various domains, including NLP, Text Classification, RAG, LLMs, Recommender engines, and Anomaly detection. This role involves end-to-end project ownership, from data preprocessing to the creation of service APIs, and offers opportunities to work on cutting-edge AI technologies.

### Help us shape the future of communication by:

*   Leading the end-to-end design, development, and deployment of robust and scalable machine learning solutions, with a strong emphasis on NLP and RAG architectures.
    
*   Architecting and implementing RAG systems, combining large language models (LLMs) with robust retrieval mechanisms to improve the accuracy, factual grounding, and interpretability of generated content.
    
*   Applying advanced NLP techniques for tasks such as text classification, entity recognition, sentiment analysis, summarization, question answering, and information extraction.
    
*   Researching, evaluating, and integrating state-of-the-art NLP models and RAG frameworks (e.g., Transformers, BERT, GPT variants, Vector Databases, Semantic Search).
    
*   Mentoring junior team members on the team, sharing knowledge, and advising the best machine learning and software engineering practices and approaches.
    
*   Establishing and maintaining robust communication channels with other cross-functional teams to facilitate the integration of machine learning solutions into other [Unifonic](https://himalayas.app/companies/unifonic) products.
    
*   Developing and optimizing highly confident machine learning algorithms and models and creating/exposing the service APIs using frameworks such as Flask, FastAPIs, or other relevant frameworks.
    
*   Staying up to date with the latest machine learning research papers, and AI trends (i.e. Generative AI).
    
*   Collaborating with the data engineering team and other teams to collect and analyze extensive datasets, extracting insights and patterns, in real-time, near-real-time, or batch processing mode.
    
*   Implementing proof of concepts and prototypes to demonstrate the potential of new AI use cases and innovations.
    
*   Building scalable, maintainable machine learning services, which should handle thousands of requests per second, and help to perform the required load tests to meet the SLA.
    
*   Reviewing the code of other team members and suggesting improvements to ensure the SOLID principles and clean architecture.
    
*   Assisting in the project documentation and demos.
    

### Requirements

### What you'll bring:

*   Proven experience designing and implementing RAG systems, including familiarity with various retrieval strategies (e.g., BM25, dense retrieval, hybrid approaches) and knowledge graph integration.
    
*   Hands-on experience with LLM orchestration frameworks such as LangChain, LangGraph, CrewAI, or similar tools for building and managing autonomous agents.
    
*   Deep expertise in various NLP techniques and models, including but not limited to:
    
    Transformer architectures (e.g., BERT, GPT, T5, LLama, Mistral)
    
    Large Language Models (LLMs) and their fine-tuning/adaptation
    
    ### Vector embeddings and similarity search
    
    Text classification, named entity recognition (NER), sentiment analysis, summarization, and question answering.
    
*   Hands-on 3-5 years of relevant work experience as a Machine Learning Engineer.
    
*   Hands-on 3+ years of experience with Python.
    
*   Excellent analytical abilities, with the capacity to collect, organize, and analyze large datasets to glean valuable insights.
    
*   End-to-end experience in training, evaluating, testing, and deploying machine learning products in production.
    
*   Ability to write world-class code in Python (SOLID principles), considering the best software engineering fundamentals, i.e. data structures, algorithms, and data modeling
    
*   Solid experience in ML frameworks such as NumPy, Pandas, Scikit-Learn, PyTorch, Keras, BERT, Tensorflow, and similar.
    
*   Familiarity with MLOps best practices, e.g. Model deployment and reproducible research.
    
*   Mastering data science needed skills like SQL, hypothesis testing, Data cleansing, data augmentation, data pre-processing techniques, and dimensionality reduction.
    
*   Basic knowledge of Kubernetes and Docker is nice to have.
    
*   Excellent understanding of Machine learning techniques like Naive Bayes classifiers, SVM, Decision Tree, KNN, K-means, Random Forest, modeling and optimization, evaluation metrics, classification, and clustering.
    
*   Experience with the Hugging Face libraries (i.e. transformers).
    
*   Experience fine-tuning pre-trained models and using vector search to enhance LLMs results.
    
*   Experience with LLM frameworks (i.e. LangChain) and prompt engineering techniques.
    
*   Familiar with code versioning tools such as GIT, CI/CD concepts, and toolchains.
    
*   Familiar with Agile methodologies i.e. scrum and kanban.
    
*   Ability to develop high-level architecture and low-level design, End-to-end for a specific project.
    
*   Experience in event sourcing patterns and tools i.e. Kafka, RabbitMQ, or similar is a plus.
    
*   Experience with LLM frameworks (i.e. LangChain) and prompt engineering techniques is nice to have.
    
*   Experience in event sourcing patterns and tools i.e. Kafka, RabbitMQ, or similar is nice to have.
    
*   General knowledge of Data warehouse tools e.g. Vertica is a plus.
    
*   A Bachelor’s degree in a relevant field. (e.g. Computer Science, Computer Engineering, Software, etc).
    
*   Excellent communication and collaboration skills.
    
*   Good level of spoken and written Arabic and English.
    

### As a Unifone you will receive a range of benefits:

*   ### Competitive salary and bonus.
    
*   [Unifonic](https://himalayas.app/companies/unifonic) share scheme (we are all owners!).
    
*   30 holiday days after the first anniversary.
    
*   ### Your Birthday off!
    
*   Spend up to 25 days per year working from anywhere in the world!
    
*   ### Paid leave for new parents.
    

Originally posted on [Himalayas](https://himalayas.app)"
himalayas-https://himalayas.app/companies/talent-sam/jobs/virtual-bookkeeper,himalayas,Virtual Bookkeeper,Talent Sam,Australia,https://himalayas.app/companies/talent-sam/jobs/virtual-bookkeeper,2026-05-29,,true,,,,,"Our client is a rapidly growing property management and construction company seeking a Virtual Bookkeeper with expertise in AppFolio bookkeeping and construction accounting. The ideal candidate will manage financial records, oversee accounts payable and receivable, generate reports, and support both the property management and construction business bookkeeping functions.

**Project Goal:**  
Train the internal staff to manage the AppFolio statement process independently, while also handling full bookkeeping services for Essex County Construction on an ongoing basis. This includes documenting processes through training videos and detailed SOPs for future reference and onboarding purposes.

### Requirements

### **Property Management Bookkeeping (AppFolio - FP Direct Responsibilities)**

*   **Accounts Payable**: Enter and process vendor invoices, pay bills, and reconcile transactions.
    
*   **Owner Statements & Packets**: Generate and distribute **monthly owner statements** with supporting financial reports.
    
*   **Other Receipts & Late Rent Processing**: Track and manage **tenant payments, deposits, and late fees**.
    
*   **Receiving & Processing Management Fees**: Ensure **accurate revenue recording** for property management services.
    
*   **Generating Monthly Trust Account Reconciliation Reports**: Prepare and reconcile AppFolio trust accounts.
    
*   **X8994 & X8350 Reconciliation**: Maintain compliance with internal account reconciliation procedures.
    

### **Construction Accounting (Ongoing - Essex County Construction)**

#### **Accounting & Financial Management**

*   **Bank Reconciliation**: Perform monthly bank reconciliations for accurate financial reporting.
    
*   **General Ledger Maintenance**: Ensure **accurate and up-to-date general ledger records**.
    
*   **Payroll Processing** (if applicable): Track hours, benefits, and deductions for employee payroll.
    
*   **Job Cost Tracking**: Allocate costs to specific **construction jobs and projects**.
    

#### **Accounts Payable (AP)**

*   **Vendor Management**: Manage vendor invoices, resolve discrepancies and process payments.
    
*   **Expense Tracking**: Categorize and record expenses for **tax and project reporting**.
    

#### **Accounts Receivable (AR)**

*   **Customer Invoicing**: Generate and send invoices for **completed work or milestones** (seldom).
    
*   **Collections Support**: While **Four Points will handle collections**, assist with tracking overdue invoices.
    

#### **Financial Reporting & Compliance**

*   **Tax Preparation Support**: Provide documentation and reconciliations for **tax filings**.
    
*   **Financial Reporting**: Generate and analyze financial statements, including:
    
    *   ### Profit & Loss Statements
        
    *   ### Balance Sheets
        
    *   ### Cash Flow Statements
        
*   **Budget Tracking**: Monitor construction project budgets for **overages and savings**.
    

#### **Administrative & Construction-Specific Tasks**

*   **Data Entry & Record Maintenance**: Ensure accurate financial records in **AppFolio and other accounting software**.
    
*   **Audit Preparation**: Compile necessary documents for **internal and external audits**.
    
*   **Job Progress Reports**: Work with project managers to track **financial progress on jobs**.
    
*   **Team Communication**: Collaborate with **project managers, contractors, and office staff** to collect financial data.
    
*   **Budget Meetings**: Participate in strategy meetings to provide financial insights.
    

### **Qualifications:**

*   **Proficiency in AppFolio** (required) for property management bookkeeping.
    
*   **Experience in construction accounting** (preferred) with job cost tracking and financial reconciliation.
    
*   Strong knowledge of **AP, AR, financial reporting, and account reconciliation**.
    
*   **Excellent attention to detail and problem-solving skills**.
    
*   **Experience in remote bookkeeping** and ability to work independently.
    
*   Strong communication skills and ability to **collaborate with multiple departments**.
    
*   Familiarity with **GAAP accounting principles** and tax compliance (preferred).
    

### **Work Hours:**

*   **Full-Time** 9AM To 5PM (eastern standard time)
    
*   Flexible remote work schedule (within standard business hours).
    

### **Why Join Us?**

This role is an opportunity to **be a key player** in streamlining our financial processes, training our team, and building a scalable bookkeeping system. If you thrive in a **structured yet flexible remote environment** and enjoy the challenge of **working in both property management and construction bookkeeping**, we’d love to hear from you!

Originally posted on [Himalayas](https://himalayas.app)"
